9317	31	3257
10518	73	302
4143	101	1467
1170	10	579
1170	10	233
6850	24	1652
92	23	3964
1284	10	5491
2270	14	29
10587	17	3482
7904	17	789
1304	23	209
3853	19	1759
1754	29	3794
2715	217	3433
11146	115	747
13452	212	4563
10932	101	1467
8677	23	209
3397	29	1302
4296	106	43
5376	17	6198
4086	19	931
6653	35	3408
1823	13	7467
4824	31	1313
1097	31	6607
1833	115	6114
2769	29	8312
2995	66	3373
7436	217	3433
1394	0	1
12359	18	6851
6757	23	3964
167	124	2956
1963	17	789
13699	181	800
3483	19	1469
6491	19	2351
3672	10	5491
3042	31	466
14390	154	2620
1959	31	2512
7254	10	233
13434	195	2550
7622	19	931
615	29	3028
4330	101	1467
11408	188	3232
6043	13	1585
8441	19	1049
6422	19	955
8365	115	6114
10354	113	737
5596	17	2424
9329	172	2759
123	17	2424
7429	0	4494
5	90	1885
2929	101	1800
7209	19	536
7365	115	747
273	101	2367
6720	24	2607
12129	66	1806
8826	95	4288
102	19	2820
3337	29	640
816	154	2620
9630	101	2371
3397	29	287
8028	17	1753
5982	19	955
7370	17	1753
1915	31	3257
6614	101	3232
5845	14	585
1410	157	2394
890	23	57
2096	41	1245
4100	19	955
7727	101	4054
2482	172	2759
4744	13	235
4726	13	993
101	13	1585
3073	19	1921
7431	13	2739
1552	0	1
4817	13	1302
861	19	1965
2968	13	3485
5451	26	183
11491	0	4494
11041	13	2739
22	13	8312
10345	41	1245
1173	13	4468
75	73	1914
2793	82	6851
6590	188	1467
11644	29	3028
8791	195	2550
3892	115	747
769	82	44
8508	217	3433
437	9	1271
8965	41	310
1003	31	2512
2887	19	2351
3028	58	1585
1812	31	1313
10322	17	3482
7682	66	2607
6651	13	293
7924	17	800
10905	143	3373
7764	17	3482
5335	115	747
4695	115	747
8102	66	640
6343	19	536
9557	13	993
2903	31	2308
2281	13	2121
9845	19	536
9016	100	585
2492	41	212
4086	82	6851
3604	17	2424
979	39	43
2176	31	6607
10966	143	226
4688	134	1271
6153	0	1
1078	14	29
5874	29	474
7274	13	3485
8847	17	2424
8847	41	310
5132	19	1049
4071	101	2370
204	31	2512
8115	107	2308
7436	101	2367
4744	13	1022
2712	9	212
2712	75	310
2651	101	2370
2012	171	302
7149	171	1059
236	37	8312
3285	101	2371
2362	82	44
6602	14	29
1552	72	2722
7838	172	2759
12398	100	1672
3625	19	2153
2874	23	209
4006	90	1885
11556	13	287
3484	13	3485
6773	17	2424
6793	31	3257
7552	13	235
2717	13	287
12913	154	2620
5625	19	1921
2091	23	57
1680	24	954
397	10	233
6250	13	1280
1303	13	2394
13557	154	2620
671	19	578
12505	19	2820
6624	124	2956
9026	101	2371
9014	10	1171
4404	29	293
3583	107	6394
7250	19	1965
2469	19	1469
983	13	235
5020	115	747
6606	13	1340
8676	9	139
2892	19	2149
10113	19	1921
5439	13	1340
4678	31	2512
4009	31	6607
2262	41	139
9479	31	147
7099	13	4468
4502	19	955
3991	143	1044
486	13	2121
3548	13	3028
389	29	3028
3933	101	3730
12140	31	1314
9135	35	3408
3181	112	6590
5317	151	287
3775	13	3485
3386	10	579
1020	217	3433
629	13	640
293	73	1059
1785	13	4468
6211	14	29
9428	19	2820
5028	41	139
3794	23	57
3557	124	873
1540	14	585
7590	0	1
773	58	1044
9620	13	640
4802	31	466
13753	113	737
635	14	29
5795	66	1806
3484	13	1022
3620	29	1302
8587	168	3028
4902	154	2706
4998	26	183
11323	82	6851
4346	13	1340
5888	17	6198
6006	13	1022
2787	10	579
4341	13	4468
4130	19	931
1196	17	800
1550	35	3408
5936	172	2759
3834	101	2370
1774	14	29
9515	19	2998
1272	41	139
7250	66	226
2921	17	800
594	188	2370
10635	26	183
2624	13	474
7003	115	6114
5390	66	3408
1165	154	2620
1201	13	2394
3886	31	1314
3371	17	6198
2922	41	1245
8576	23	209
8885	101	1467
10050	124	873
5084	101	3232
9003	66	226
4409	31	1313
5893	13	2739
5115	115	747
13424	101	3730
5931	66	43
5845	13	3028
1184	67	1314
5268	19	3250
4019	19	3250
5777	31	1314
4104	19	3250
68	73	302
4571	17	2424
686	19	1469
5958	13	3485
2649	13	1705
9156	24	954
5004	26	1753
5015	101	2370
1837	72	2722
3854	23	5427
10043	41	212
4898	17	2424
511	31	466
12154	31	147
73	14	1672
2091	0	4494
135	31	6394
1705	195	2550
527	19	2153
4752	115	747
2090	29	4468
3317	101	2370
7301	41	1245
3590	73	1914
4507	18	44
5950	19	2149
5601	115	6114
4820	13	4468
9630	101	1467
5135	19	955
7213	13	2394
11006	23	5427
1707	172	2759
6067	14	585
5213	217	3433
2888	90	1885
6256	82	6851
7461	31	1314
2402	101	2371
7150	73	302
74	29	1705
2046	23	57
280	19	1759
10756	31	6607
7953	90	1885
1054	10	5491
6173	90	1885
503	13	2739
4483	23	5427
236	37	1280
2364	13	3028
11180	17	789
8863	19	2153
2121	195	2550
4077	101	3730
4952	10	5491
12062	17	3482
1959	90	1885
11144	83	2879
143	83	2879
1837	73	1059
1405	58	287
1537	171	302
4359	17	789
5856	61	4288
6874	101	2371
10199	19	1759
13474	154	2620
8441	19	578
3481	13	1585
748	0	1
1714	13	3794
606	31	6394
1302	73	302
2623	29	2394
54	19	2149
526	29	3590
5267	214	585
1360	29	2121
6081	17	4504
853	23	57
1197	19	1921
7415	168	1022
4683	101	4054
6105	17	789
8306	19	3250
11499	17	4504
983	13	1705
7577	31	6394
5682	24	1044
9905	31	2308
3278	66	954
8852	31	3257
2097	10	1171
3420	73	1914
1580	13	1340
2110	19	1921
4842	152	1302
522	13	993
389	29	1302
8895	41	1245
5912	100	1672
11702	100	29
3600	19	1965
1164	195	2550
1484	14	29
8211	26	4864
8603	23	57
5181	19	1759
5407	17	1753
3124	31	1314
2187	19	2998
1341	66	1044
5391	17	4504
4805	143	226
5042	13	2394
5061	66	3373
11993	101	2367
2370	188	1800
3780	29	235
6694	195	2550
5451	26	4864
12826	124	2956
208	73	1914
10676	17	800
6265	13	2600
8970	73	302
4914	221	29
5370	13	1302
5087	195	2550
4956	172	2759
6882	17	789
2717	26	183
8791	23	209
3574	13	3590
1765	101	2370
2094	41	310
1480	101	4054
6630	41	1245
8946	101	2367
6187	23	3964
3450	31	466
3164	41	310
9328	17	3482
3351	14	585
1927	212	4563
6720	66	2607
396	19	578
4161	41	212
7434	35	1806
1971	31	3257
1276	23	57
7496	19	536
1830	29	3590
9519	31	1313
4415	90	1885
1023	19	1469
587	112	2367
